,DateTime,Tweet_Id,Tweet,User_Id,Retweet,Location,Label,Score
20,02-12-2021 11:05,1.47E+18,Possible trigger find for the extremely rare BloodClots after the AstraZeneca CovidVaccine COVID19 CovidVaccinat,2620769102,2,,Weakly_Positive,
21,02-12-2021 11:05,1.47E+18,Cut through your ignorance The inescapable fact be that Lisa Shaw would still be alive have she not have the AstraZeneca,1.06E+18,128,,Weakly_Positive,
22,02-12-2021 11:05,1.47E+18,I have the Pfizer booster 2 week ago after 2 AstraZeneca jab Only a sore arm for a week,7.05E+17,0,"Chorley, England",Neutral,
23,02-12-2021 11:04,1.47E+18,So what you re say be that Trump fast track astra,2793499502,0,,Weakly_Positive,
24,02-12-2021 11:04,1.47E+18,Possible New Links Between AstraZeneca Vaccine and Blood Clots Found DigitalHealth digital health,57288936,1,"London, England",Weakly_Positive,
25,02-12-2021 11:03,1.47E+18,So this be the reaction f,728273994,0,"Whitstable, Kent. UK",Neutral,
26,02-12-2021 11:03,1.47E+18,Covid Trigger of rare blood clot with AstraZeneca jab find by scientist BBC News,3091536358,1,,Weakly_Positive,
27,02-12-2021 11:02,1.47E+18,Not quite these still aren t traditional vaccine they be viral vector base so they aren t mRN,3091494970,0,Glasgow,Highly_Negative,
28,02-12-2021 11:01,1.47E+18,The best thing we can do to prevent new covid variant emerge be to waive the vaccine patent on the Oxford Vaccine that w,9.42E+17,2,"England, United Kingdom",Highly_Positive,
29,02-12-2021 11:00,1.47E+18,Covid late news Trigger of blood clot with AstraZeneca jab find by scientist via,16343974,2,"London, England",Highly_Negative,
30,02-12-2021 10:59,1.47E+18,We ve see the importance of academia industry collaboration this year with the development of the,87714254,1,,Neutral,
31,02-12-2021 10:57,1.47E+18,For more on the scientist universities government regulator political lobbyist pharmaceutical company and global inv,25816095,17,Nunya,Weakly_Positive,
32,02-12-2021 10:57,1.47E+18,Since 2010 AstraZeneca have pay 1 182 783 497 in penalty fine 594m for healthcare relate offence 556 2m in governmen,25816095,24,Nunya,Weakly_Positive,
33,02-12-2021 10:57,1.47E+18,The AstraZeneca vaccine for COVID 19 have be grant temporary authorisation for use in the UK under amendment to the Hum,25816095,24,Nunya,Neutral,
34,02-12-2021 10:57,1.47E+18,How many will be throw away a they get past their use by date a 600 000 AstraZeneca dos be if,365945721,1,London(ish),Weakly_Positive,
35,02-12-2021 10:57,1.47E+18,As of 6 November EudraVigilance the EU database for suspected adverse drug reaction have receive report of 5 973 death,25816095,14,Nunya,Neutral,
36,02-12-2021 10:56,1.47E+18,As of 11 November the MHRA have receive 236 823 report of 840 295 suspected Adverse Drug Reactions to the AstraZeneca vacc,25816095,26,Nunya,Neutral,
37,02-12-2021 10:56,1.47E+18,In May 2021 Transparency International Global Health accuse AstraZeneca of a lack of transparency over it vaccine trial,25816095,15,Nunya,Neutral,
38,02-12-2021 10:56,1.47E+18,In April 2021 The Lancet estimate that although the AstraZeneca vaccine have a relative risk reduction of 67 the absolut,25816095,12,Nunya,Neutral,
39,02-12-2021 10:56,1.47E+18,In November 2020 it be reveal that AstraZeneca s claim that it vaccine have an efficacy of 90 be base on a trial only,25816095,9,Nunya,Highly_Negative,
40,02-12-2021 10:55,1.47E+18,ChAdOx1 interacts with CAR and PF4 with implication for thrombosis with thrombocytopenia syndrome AstraZeneca vaccine,313385516,3,Bangalore,Neutral,
41,02-12-2021 10:54,1.47E+18,hear future plan on vaccine purchase for Pfizer amp Moderna for next yr etc but doesn t see,141510151,1,UK NW,Neutral,
42,02-12-2021 10:54,1.47E+18,In 2013 Big Pharma be pay UK doctor 40 million every year to promote their drug The UK office of AstraZeneca whose,25816095,17,Nunya,Neutral,
43,02-12-2021 10:54,1.47E+18,Over 14 000 AstraZeneca COVID 19 jab expire in Negros Occidental official,44728980,6,Republic of the Philippines,Neutral,
44,02-12-2021 10:54,1.47E+18,Scientists believe they have find the trigger that lead to extremely rare blood clot after the Oxford AstraZeneca C,1.43E+18,1,Hamburg / Costa Rica,Weakly_Positive,
45,02-12-2021 10:54,1.47E+18,These clot know a vaccine induce immune thrombotic thrombocytopenia have be link to 73 de,7.37E+17,0,,Neutral,
46,02-12-2021 10:54,1.47E+18,The AstraZeneca vaccine be develop by the Oxford Vaccine Group whose Director Professor Andrew Pollard be also Chair,25816095,10,Nunya,Neutral,
47,02-12-2021 10:54,1.47E+18,2 in collaboration with amp have enable screen solution in high risk populatio,7.46E+17,0,"Mumbai, India",Weakly_Positive,
48,02-12-2021 10:53,1.47E+18,Scientists think they ve find the trigger of rare blood clot after the AstraZeneca vaccine a protein in the blood be at,237895166,82,,Weakly_Positive,
49,02-12-2021 10:53,1.47E+18,The story seem to closely resemble that of Camilla Canepa the young Ligurian who die at the age of 18 last June aft,613775646,1,,Weakly_Positive,
50,02-12-2021 10:53,1.47E+18,gt gt gt Maybe they should have figure this out prior to mass va inating the entire population COVID 19 Trigger beh,1583527819,1,,Neutral,
51,02-12-2021 10:52,1.47E+18,Very interesting Scientists believe they have find the trigger that lead to the extremely rare blood clot after Ox,1.04E+18,7,,Weakly_Positive,
52,02-12-2021 10:52,1.47E+18,COVID 19 Trigger behind extremely rare AstraZeneca vaccine blood clot may have be discover,7587032,32,"Inverurie, Occupied Scotland",Highly_Negative,
53,02-12-2021 10:52,1.47E+18,Except Can t FIND AstraZeneca booster ANYWHERE how fu king convenient so basically force folk to have mRNA Pfizer I,85386747,4,,Neutral,
54,02-12-2021 10:52,1.47E+18,Research show almost half of office worker want a more eco friendly workplace Today in the UK we launch PaperCircle,287788288,173,,Weakly_Positive,
55,02-12-2021 10:51,1.47E+18,Kenya receive another 2 2 million dos of the AstraZeneca vaccine today from Germany via the COVAX facility This bring,8.11E+17,1,"Kisumu, Kenya",Neutral,
56,02-12-2021 10:51,1.47E+18,Una exit strategy,179871513,0,,Neutral,
57,02-12-2021 10:50,1.47E+18,I m delight to have contribute to this study suggest how the AstraZeneca and J amp J vaccine may be implicate in exc,1.45E+18,5,United States,Neutral,
58,02-12-2021 10:49,1.47E+18,AstraZeneca CoV2 viral vector vax ChAdOx1 interact with CAR and PF4 with implication for thrombosis with thrombocytop,487878762,6,,Neutral,
59,02-12-2021 10:49,1.47E+18,Scientists believe they may have find the trigger behind the extremely rare blood clot complication stem from the,17680050,4,,Highly_Negative,
60,02-12-2021 10:49,1.47E+18,How many will be throw away a they get past their use by date a 600 000 AstraZeneca dos be,2756026973,1,,Weakly_Positive,
61,02-12-2021 10:47,1.47E+18,So be they wrong when the say 1 Vaccines stop transmissio,2956979811,0,lmk,Highly_Negative,
62,02-12-2021 10:46,1.47E+18,Scientists believe they have find the trigger that lead to extremely rare blood clot after the Oxford AstraZeneca Covid,82578750,69,South Africa,Weakly_Positive,
63,02-12-2021 10:46,1.47E+18,BBC News Covid Trigger of rare blood clot with AstraZeneca jab find by scientist via,33584794,0,"Kentucky, USA",Weakly_Positive,
64,02-12-2021 10:46,1.47E+18,Trigger for rare blood clot link to AstraZeneca vaccine identify by scientist via,36749067,1,Saudi Arabia ,Weakly_Positive,
65,02-12-2021 10:45,1.47E+18,Covid Trigger of rare blood clot with AstraZeneca jab find by scientist BBC News via,33584794,0,USA,Weakly_Positive,
66,01-12-2021 11:04,1.47E+18,COVIDVaccines be safe oxfordvaccine Pfizer modernavaccine UK imams mobilise to counter Covid vaccine disinformation htt,2787491902,12,UK,Highly_Positive,
67,29-11-2021 12:02,1.47E+18,The team have be give the Outstanding Technical Leadership Therapeutic Innovation honour by,3364000629,9,"Oxford, UK",Weakly_Positive,
68,23-11-2021 21:13,1.46E+18,Manufactured in 15 country In use in over 170 country Used predominantly in low income country Earlier this,48289662,23,"Kolkata, India",Neutral,
69,30-11-2021 14:02,1.47E+18,Dear GenXZeneca have a good reminder today If you get two AZ dos you ve be well protect to,8.48E+17,12,"Hamilton, Ontario",Highly_Positive,
70,02-12-2021 11:15,1.47E+18,Don t worry COVAXIN be effective on new variant,139189823,0,,Weakly_Positive,
71,02-12-2021 11:12,1.47E+18,9 x amp there be already theory come out leave amp right from the actual maker of COVAXIN as well a the scientist wh,1.46E+18,1,,Weakly_Positive,
72,02-12-2021 11:12,1.47E+18,10 10 To sum it all up I believe in COVAXIN because I believe in the science Multiple antigens capable of attack,1.46E+18,1,,Weakly_Positive,
73,02-12-2021 11:12,1.47E+18,As I once state I d have to have you in a room in front of me with a white board to explain ALL of the DD I ve compile,1.46E+18,11,,Neutral,
74,02-12-2021 11:08,1.47E+18,FDA should u hold COVAXIN OCGN Covaxinapproval and bring the world out of trouble,39743812,0,,Highly_Negative,
75,02-12-2021 11:05,1.47E+18,Approve COVAXIN and end this nonsense,7.80E+17,1,,Neutral,
76,02-12-2021 10:51,1.47E+18,Canada will allow entry to person vaccinate with COVAXIN vaccine from today,155267079,388,"Budapest, Hungary",Neutral,
77,02-12-2021 10:51,1.47E+18,Approve COVAXIN and end this nonsense,208120290,1,"Budapest, Hungary",Neutral,
78,02-12-2021 10:45,1.47E+18,What the actual f ck OCGN COVAXIN,1.46E+18,15,United States,Neutral,
79,02-12-2021 10:43,1.47E+18,COVAXIN Approved it or you guy just DIGGING PEOPLES GRAVE ENOUGH be ENOUGH PHARMA with MRNA already mad,1.45E+18,1,United States,Highly_Negative,
80,02-12-2021 10:42,1.47E+18,Your organization be an absolute embarrassment to the American people Approve COVAXIN already US FDA have,208120290,0,,Weakly_Positive,
81,02-12-2021 10:41,1.47E+18,COVAXIN Approved it or you guy just DIGGING PEOPLES GRAVE ENOUGH be ENOUGH PHARMA with MRNA alread,208120290,1,United States,Neutral,
82,02-12-2021 10:38,1.47E+18,It s disappoint that after all documentation of COVAXIN it feel like foot be be drag With grea,208120290,0,Malta ,Highly_Negative,
83,02-12-2021 10:36,1.47E+18,time for covaxin from all vaccine matter,14216123,0,western new york ,Neutral,
84,02-12-2021 10:34,1.47E+18,Not get a booster until Covaxin be available,813286,0,,Weakly_Positive,
85,02-12-2021 10:19,1.47E+18,OmicronVariant have score one resound success It have re ignite the mine be good than yours jingoistic VaccineNat,326142866,1,,Highly_Positive,
86,02-12-2021 10:15,1.47E+18,For those especially CONgis who cry hoarse when Covaxin get approval Hello,332188446,10,"Bengaluru, India",Neutral,
87,02-12-2021 10:11,1.47E+18,vaccinate kid before start school What happen to COVAXIN for kid in india Sending kid to school without,246695443,131,"Mumbai, India",Neutral,
88,02-12-2021 10:04,1.47E+18,Let me understand this To protect BigPharma we will shun the one vax that can end this let the stock market and economy d,1.39E+18,1,,Neutral,
89,02-12-2021 09:57,1.47E+18,Which currently be COVAXIN but their not currently pay off politician so doubtful you,1.42E+18,0,,Highly_Negative,
90,02-12-2021 09:55,1.47E+18,Or we can approve covaxin which have be sit on desk and that protect against OMICRON now,2704294333,2,,Neutral,
91,02-12-2021 09:50,1.47E+18,Inactivated virus vaccine like Covaxin may be more protective against a variant with spike protein mutation a they d h,274606076,2,"Punjab, India",Highly_Positive,
92,02-12-2021 09:46,1.47E+18,All eye on COVAXIN Ready for launch in the US and Canada Set on hold instead of fast track,14173315,0,,Weakly_Positive,
93,02-12-2021 09:44,1.47E+18,All eye on COVAXIN Ready for launch in the US and Canada Set on hold instead of fast track,1367531,0,,Weakly_Positive,
94,02-12-2021 09:41,1.47E+18,All eye on COVAXIN Ready for launch in the US and Canada Set on hold instead of fast tracking,759251,0,,Weakly_Positive,
95,02-12-2021 09:39,1.47E+18,All eye on COVAXIN Ready for launch in the US and Canada Set on hold instead of fast tra,380285402,0,,Weakly_Positive,
96,02-12-2021 09:36,1.47E+18,do we have any insight on the covaxin approval status in Germany Covaxinapproval Germany Covaxin,3066016678,0,"Pune, Maharashtra",Neutral,
97,02-12-2021 09:31,1.47E+18,With respect how long people will suffer in US Why not allow COVAXIN for US p,268664973,4,Belgium,Highly_Negative,
98,02-12-2021 09:29,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be usin,14260960,0,,Weakly_Positive,
99,02-12-2021 09:28,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be usin,14260960,0,,Weakly_Positive,
100,02-12-2021 09:27,1.47E+18,COVAXIN would prove to be effective against all variant coz this be the only vaccine which be be deve,1.22E+18,6,Bhārat,Weakly_Positive,
101,02-12-2021 09:26,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be usin,14260960,0,,Weakly_Positive,
102,02-12-2021 09:22,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because,39844876,0,,Weakly_Positive,
103,02-12-2021 09:20,1.47E+18,So you halt the bridge study without further explanation Why be you slow walk the approval process for Covaxin,208120290,0,,Highly_Negative,
104,02-12-2021 09:06,1.47E+18,Desi CovidVaccine be well Good work by COVAXIN,2590932906,0,"New Delhi, India",Highly_Positive,
105,02-12-2021 09:03,1.47E+18,I spend 30 year of my life serve community and this Country It kind of itch me the wrong way when I see injustice a,239448774,7,,Weakly_Positive,
106,02-12-2021 09:03,1.47E+18,Dear Mr Emmanuel Lemain Bonjour Dear Sir Madam My son be fully vac,1562957431,0,"Bangalore, India",Neutral,
107,02-12-2021 08:58,1.47E+18,I have be say this covaxin be well than any drug for ChineseVirus,31068435,1,space,Neutral,
108,02-12-2021 08:57,1.47E+18,dead I don t believe it Was it really worth not take the vaccine I seriously don t get it,232252457,0,"London, England",Highly_Negative,
109,02-12-2021 08:57,1.47E+18,Power of Whole cell kill vaccine It s basic science but notorious western pharma giant back by libtards logic in,616029965,1,India,Weakly_Positive,
110,02-12-2021 08:56,1.47E+18,COVAXIN lgawane waale Including me,1.39E+18,1,India,Neutral,
111,02-12-2021 08:51,1.47E+18,Not get a booster unless it s Covaxin,1.24E+18,0,,Neutral,
112,02-12-2021 08:44,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
113,02-12-2021 08:44,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
114,02-12-2021 08:43,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
115,02-12-2021 08:43,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
116,02-12-2021 08:42,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
117,02-12-2021 08:42,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
118,02-12-2021 08:41,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
119,02-12-2021 08:41,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
120,02-12-2021 08:40,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
121,02-12-2021 08:39,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
122,02-12-2021 08:39,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
123,02-12-2021 08:39,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
124,02-12-2021 08:37,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
125,02-12-2021 08:37,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
126,02-12-2021 08:36,1.47E+18,We need this in the USA FDA covaxin ocugen,8.77E+17,0,,Neutral,
127,02-12-2021 08:36,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
128,02-12-2021 08:36,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
129,02-12-2021 08:35,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
130,02-12-2021 08:34,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because,18815507,0,,Weakly_Positive,
131,02-12-2021 08:34,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because the,18815507,0,,Weakly_Positive,
132,02-12-2021 08:31,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
133,02-12-2021 08:31,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
134,02-12-2021 08:31,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
135,02-12-2021 08:30,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use the f,146569971,0,,Weakly_Positive,
136,02-12-2021 08:30,1.47E+18,If you ve have the Covaxin COVID 19 vaccine you can now travel to Qatar because this vaccine have be add to Qatar s list,580635656,2,Mama Africa,Neutral,
137,02-12-2021 08:30,1.47E+18,Why Covaxin may have edge against Omicron via,2930935453,0,"Agra, U.P., India",Neutral,
138,02-12-2021 08:30,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use,36375825,0,,Weakly_Positive,
139,02-12-2021 08:29,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because t,2314087860,0,,Weakly_Positive,
140,02-12-2021 08:27,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use,36375825,0,,Weakly_Positive,
141,02-12-2021 08:26,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use,36375825,0,,Weakly_Positive,
142,02-12-2021 08:26,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because,124190867,0,,Weakly_Positive,
143,02-12-2021 08:24,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use,36375825,0,,Weakly_Positive,
144,02-12-2021 08:22,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use,36375825,0,,Weakly_Positive,
145,02-12-2021 08:21,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use,36375825,0,,Weakly_Positive,
146,02-12-2021 08:21,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because th,2515925815,0,,Weakly_Positive,
147,02-12-2021 08:20,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use,36375825,0,,Weakly_Positive,
148,02-12-2021 08:19,1.47E+18,should face lawsuit for try to hide these Adverse Events So many life have be waste because,1.34E+18,5,,Weakly_Positive,
149,02-12-2021 08:18,1.47E+18,Only the inactivated vaccine like COVAXIN which have a much broad exposure because they be use,36375825,0,,Weakly_Positive,
150,02-12-2021 08:16,1.47E+18,No first dose available of covaxin in Telangana any specific reason,2590932906,0,"Hyderabad, India",Weakly_Positive,
151,02-12-2021 08:12,1.47E+18,What about COVAXIN OCGN Ocugen it s safe than Pfizer and Moderna,3131144855,0,,Highly_Positive,
152,02-12-2021 08:11,1.47E+18,What about COVAXIN OCGN OCUGEN it s safe than Pfizer and Moderna,3131144855,0,,Highly_Positive,
153,01-12-2021 19:13,1.47E+18,Sir you mean to say Cali 4 nia May God help them all madeinindia covaxine,1.10E+18,1,,Highly_Negative,
154,01-12-2021 19:12,1.47E+18,Sir you mean to say Cali 4 nia May God help them all madeinindia covaxine,155267079,1,,Highly_Negative,
155,26-11-2021 17:06,1.46E+18,Only 1 in 4 of the frontline health worker be vaccinate a of date How long do you think before it,39416218,2,,Highly_Negative,
156,25-11-2021 12:43,1.46E+18,The Country except Kerala be be check efficacy of CoVaxine but Communist be be check efficac,4789453135,0,India,Neutral,
157,02-12-2021 05:34,1.47E+18,VisaCrunch COVAXIN Vaccinated Travellers Can Now Enter Canada Vaccine Gets Approval From Health Canada,1.32E+18,1,India,Neutral,
158,02-12-2021 02:21,1.47E+18,help India get the late omicron information please low income country need Covaxin to block the come s,2880872330,1,Angola,Highly_Negative,
159,02-12-2021 02:11,1.47E+18,help India get the late omicron information please low income country need Covaxin to block the,2855536962,1,,Highly_Negative,
160,01-12-2021 22:12,1.47E+18,No thanks get a real vaccine and I ll consider it COVAXIN BharatBiotech Ocugen also take your mand,1.35E+18,0,,Weakly_Positive,
161,01-12-2021 16:56,1.47E+18,POTUS we want COVAXIN NOMOREBOOSTERS BharatBiotech OCGN ocgn INDIA OmicronVarient,1.35E+18,0,"Brownsville, TX",Neutral,
162,01-12-2021 16:49,1.47E+18,I don t like tomato or the product your push COVAXIN OCUGEN BHARATBIOTECH,1.35E+18,0,,Neutral,
163,01-12-2021 16:10,1.47E+18,There really be only one option to end the pandemic get a real vaccine and let s end it COVAXIN,208120290,0,,Weakly_Positive,
164,01-12-2021 13:47,1.47E+18,Until the corrupt government give a real vaccine eua we the people will not take,975200486,2,,Highly_Negative,
165,01-12-2021 12:18,1.47E+18,look into a vaccine call Covaxin Ocugen BharatBiotech Covaxin BharatBiotech Ocugen,23083404,0,,Neutral,
166,01-12-2021 11:21,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be less and,25429371,0,,Highly_Negative,
167,01-12-2021 10:19,1.47E+18,Thailand accept COVAXIN Thailand BharatBiotech,1.34E+18,0,,Neutral,
168,01-12-2021 07:00,1.47E+18,Can Covaxin protect against Omicron Bharat Biotech to examine bharatbiotech bharatbiotechnews,2590932906,0,"New Delhi, Delhi",Neutral,
169,01-12-2021 02:57,1.47E+18,So sad the way be treat this The only one worth take and it s at the bottom and get very little r,208120290,3,UPT,Highly_Negative,
170,01-12-2021 01:33,1.47E+18,covaxin a traditional vaccine be the best Covid 19 vaccine not available because it sit on the sidelin,3108351,0,,Weakly_Positive,
171,30-11-2021 23:41,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be less and less eff,1.46E+18,1,,Highly_Negative,
172,30-11-2021 23:41,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be less,1.46E+18,1,,Highly_Negative,
173,30-11-2021 23:41,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be less and less eff,1.46E+18,1,,Highly_Negative,
174,30-11-2021 23:40,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be le,1.46E+18,1,,Neutral,
175,30-11-2021 23:40,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be less and less ef,1.46E+18,1,,Highly_Negative,
176,30-11-2021 23:36,1.47E+18,HOW IS IT THAT YOU HAVE NO PROBLEM APPROVING THIS GARBAGE UNDER 50 EFFICACY YET YOU WON T APPROVE,208120290,2,UPT,Neutral,
177,30-11-2021 22:56,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be less and le,9.02E+17,1,,Highly_Negative,
178,30-11-2021 22:55,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to b,2178775035,1,,Neutral,
179,30-11-2021 22:54,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be less and less,1074480192,1,,Highly_Negative,
180,30-11-2021 22:54,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be,216881337,1,,Neutral,
181,30-11-2021 22:53,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be less and less,18166778,1,,Highly_Negative,
182,30-11-2021 22:52,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be less and less,468646961,1,,Highly_Negative,
183,30-11-2021 22:52,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be less and less,18166778,1,,Highly_Negative,
184,30-11-2021 22:48,1.47E+18,Why be the power to be bend over backwards for the mRNA shot that be prove to be less and le,2178775035,0,,Highly_Negative,
185,30-11-2021 22:27,1.47E+18,covaxin a traditional vaccine be the best Covid 19 vaccine not available because it sit on the si,468986786,1,,Weakly_Positive,
186,30-11-2021 22:18,1.47E+18,covaxin a traditional vaccine be the best Covid 19 vaccine not available because it sit on,216776631,1,,Weakly_Positive,
187,30-11-2021 22:16,1.47E+18,covaxin a traditional vaccine be the best Covid 19 vaccine not available because it sit on the,1410590874,0,,Weakly_Positive,
188,30-11-2021 21:45,1.47E+18,BharatBiotech say it be study if it Covaxin shot would work against variant of coronavirus such a Omicron coronavi,1.36E+18,1,New York USA,Neutral,
189,30-11-2021 21:16,1.47E+18,Yet you bash the only stock that have a traditional whole virion inactivate vaccine to bring to market,14216123,0,"Pittsburgh, PA",Weakly_Positive,
190,30-11-2021 21:15,1.47E+18,covaxin a traditional vaccine be the best Covid 19 vaccine not available because it sit on t,1.24E+18,0,,Weakly_Positive,
